2000
1933=>[HU: f_id=X9G-10227.03.2290010479, hw_v=H14, l_num=1933, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285058, sw_v=0421]
1015=>[HU: f_id=X9G-10227.03.2290010403, hw_v=H14, l_num=1015, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284838, sw_v=0421]
111=>[HU: f_id=X9G-10216.03.2290010082, hw_v=H14, l_num=111, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240952, sw_v=0421]
1638=>[HU: f_id=X9G-10228.03.2290010046, hw_v=H14, l_num=1638, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286205, sw_v=0421]
1768=>[HU: f_id=X9G-10227.03.2290010630, hw_v=H14, l_num=1768, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285538, sw_v=0421]
1810=>[HU: f_id=X9G-10227.03.2290010763, hw_v=H14, l_num=1810, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285934, sw_v=0421]
33 =>[HU: f_id=X9G-10216.03.2290010120, hw_v=H14, l_num= 33, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241066, sw_v=0421]
503=>[HU: f_id=X9G-10222.03.2290011526, hw_v=H14, l_num=503, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266592, sw_v=0421]
639=>[HU: f_id=X9G-10222.03.2290011375, hw_v=H14, l_num=639, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266280, sw_v=0421]
439=>[HU: f_id=X9G-10222.03.2290011405, hw_v=H14, l_num=439, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266345, sw_v=0421]
626=>[HU: f_id=X9G-10222.03.2290011445, hw_v=H14, l_num=626, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266434, sw_v=0421]
1577=>[HU: f_id=X9G-10227.03.2290010085, hw_v=H14, l_num=1577, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283846, sw_v=0421]
908=>[HU: f_id=X9G-10224.03.2290010010, hw_v=H14, l_num=908, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270873, sw_v=0421]
1447=>[HU: f_id=X9G-10227.03.2290010196, hw_v=H14, l_num=1447, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284162, sw_v=0421]
329=>[HU: f_id=X9G-10222.03.2290011599, hw_v=H14, l_num=329, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266728, sw_v=0421]
708=>[HU: f_id=X9G-10223.03.2290010137, hw_v=H14, l_num=708, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268088, sw_v=0421]
316=>[HU: f_id=X9G-10222.03.2290011587, hw_v=H14, l_num=316, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266704, sw_v=0421]
13 =>[HU: f_id=X9G-10216.03.2290010057, hw_v=H14, l_num= 13, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240881, sw_v=0421]
1549=>[HU: f_id=X9G-10227.03.2290010156, hw_v=H14, l_num=1549, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284082, sw_v=0421]
1386=>[HU: f_id=X9G-10229.03.2290010165, hw_v=H14, l_num=1386, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290528, sw_v=0421]
1419=>[HU: f_id=X9G-10227.03.2290010211, hw_v=H14, l_num=1419, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284193, sw_v=0421]
1256=>[HU: f_id=X9G-10229.03.2290010156, hw_v=H14, l_num=1256, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290500, sw_v=0421]
1195=>[HU: f_id=X9G-10227.03.2290010327, hw_v=H14, l_num=1195, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284602, sw_v=0421]
129=>[HU: f_id=X9G-10216.03.2290010078, hw_v=H14, l_num=129, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240942, sw_v=0421]
1065=>[HU: f_id=X9G-10227.03.2290010435, hw_v=H14, l_num=1065, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284933, sw_v=0421]
1228=>[HU: f_id=X9G-10229.03.2290010183, hw_v=H14, l_num=1228, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290577, sw_v=0421]
1860=>[HU: f_id=X9G-10228.03.2290010030, hw_v=H14, l_num=1860, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286177, sw_v=0421]
1037=>[HU: f_id=X9G-10227.03.2290010381, hw_v=H14, l_num=1037, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284771, sw_v=0421]
980=>[HU: f_id=X9G-10224.03.2290010063, hw_v=H14, l_num=980, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271527, sw_v=0421]
1832=>[HU: f_id=X9G-10227.03.2290010743, hw_v=H14, l_num=1832, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285871, sw_v=0421]
1702=>[HU: f_id=X9G-10227.03.2290010656, hw_v=H14, l_num=1702, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285616, sw_v=0421]
1009=>[HU: f_id=X9G-10227.03.2290010415, hw_v=H14, l_num=1009, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284877, sw_v=0421]
1599=>[HU: f_id=X9G-10227.03.2290010133, hw_v=H14, l_num=1599, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284014, sw_v=0421]
1469=>[HU: f_id=X9G-10227.03.2290010258, hw_v=H14, l_num=1469, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284289, sw_v=0421]
1641=>[HU: f_id=X9G-10227.03.2290010704, hw_v=H14, l_num=1641, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285759, sw_v=0421]
1511=>[HU: f_id=X9G-10227.03.2290010102, hw_v=H14, l_num=1511, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283904, sw_v=0421]
793=>[HU: f_id=X9G-10223.03.2290010114, hw_v=H14, l_num=793, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268041, sw_v=0421]
780=>[HU: f_id=X9G-10223.03.2290010067, hw_v=H14, l_num=780, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267926, sw_v=0421]
1278=>[HU: f_id=X9G-10229.03.2290010146, hw_v=H14, l_num=1278, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290470, sw_v=0421]
1450=>[HU: f_id=X9G-10227.03.2290010199, hw_v=H14, l_num=1450, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284168, sw_v=0421]
670=>[HU: f_id=X9G-10223.03.2290010141, hw_v=H14, l_num=670, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268097, sw_v=0421]
1320=>[HU: f_id=X9G-10229.03.2290010057, hw_v=H14, l_num=1320, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290215, sw_v=0421]
998=>[HU: f_id=X9G-10223.03.2290010281, hw_v=H14, l_num=998, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268444, sw_v=0421]
1087=>[HU: f_id=X9G-10227.03.2290010411, hw_v=H14, l_num=1087, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284863, sw_v=0421]
985=>[HU: f_id=X9G-10224.03.2290010002, hw_v=H14, l_num=985, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270751, sw_v=0421]
593=>[HU: f_id=X9G-10223.03.2290010172, hw_v=H14, l_num=593, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268154, sw_v=0421]
1882=>[HU: f_id=X9G-10227.03.2290010723, hw_v=H14, l_num=1882, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285815, sw_v=0421]
1915=>[HU: f_id=X9G-10227.03.2290010495, hw_v=H14, l_num=1915, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285106, sw_v=0421]
1752=>[HU: f_id=X9G-10227.03.2290010613, hw_v=H14, l_num=1752, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285489, sw_v=0421]
875=>[HU: f_id=X9G-10223.03.2290010246, hw_v=H14, l_num=875, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268341, sw_v=0421]
1059=>[HU: f_id=X9G-10227.03.2290010326, hw_v=H14, l_num=1059, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284600, sw_v=0421]
483=>[HU: f_id=X9G-10222.03.2290011429, hw_v=H14, l_num=483, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266402, sw_v=0421]
470=>[HU: f_id=X9G-10222.03.2290011550, hw_v=H14, l_num=470, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266633, sw_v=0421]
862=>[HU: f_id=X9G-10223.03.2290010262, hw_v=H14, l_num=862, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268389, sw_v=0421]
1101=>[HU: f_id=X9G-10227.03.2290010302, hw_v=H14, l_num=1101, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284423, sw_v=0421]
1854=>[HU: f_id=X9G-10228.03.2290010026, hw_v=H14, l_num=1854, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286171, sw_v=0421]
1691=>[HU: f_id=X9G-10228.03.2290010056, hw_v=H14, l_num=1691, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286239, sw_v=0421]
1724=>[HU: f_id=X9G-10227.03.2290010640, hw_v=H14, l_num=1724, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285566, sw_v=0421]
1561=>[HU: f_id=X9G-10227.03.2290010117, hw_v=H14, l_num=1561, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283962, sw_v=0421]
360=>[HU: f_id=X9G-10222.03.2290011605, hw_v=H14, l_num=360, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266739, sw_v=0421]
798=>[HU: f_id=X9G-10223.03.2290010100, hw_v=H14, l_num=798, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268027, sw_v=0421]
1663=>[HU: f_id=X9G-10227.03.2290010797, hw_v=H14, l_num=1663, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286007, sw_v=0421]
296=>[HU: f_id=X9G-10222.03.2290011619, hw_v=H14, l_num=296, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266822, sw_v=0421]
1533=>[HU: f_id=X9G-10227.03.2290010150, hw_v=H14, l_num=1533, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284046, sw_v=0421]
283=>[HU: f_id=X9G-10222.03.2290011649, hw_v=H14, l_num=283, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266861, sw_v=0421]
1370=>[HU: f_id=X9G-10229.03.2290010121, hw_v=H14, l_num=1370, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290396, sw_v=0421]
675=>[HU: f_id=X9G-10223.03.2290010188, hw_v=H14, l_num=675, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268188, sw_v=0421]
944=>[HU: f_id=X9G-10223.03.2290010247, hw_v=H14, l_num=944, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268345, sw_v=0421]
552=>[HU: f_id=X9G-10223.03.2290010155, hw_v=H14, l_num=552, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268125, sw_v=0421]
1505=>[HU: f_id=X9G-10227.03.2290010124, hw_v=H14, l_num=1505, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283988, sw_v=0421]
160=>[HU: f_id=X9G-10216.03.2290010026, hw_v=H14, l_num=160, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240787, sw_v=0421]
1342=>[HU: f_id=X9G-10229.03.2290010084, hw_v=H14, l_num=1342, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290285, sw_v=0421]
931=>[HU: f_id=X9G-10224.03.2290010049, hw_v=H14, l_num=931, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271490, sw_v=0421]
1965=>[HU: f_id=X9G-10227.03.2290010498, hw_v=H14, l_num=1965, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285113, sw_v=0421]
821=>[HU: f_id=X9G-10223.03.2290010341, hw_v=H14, l_num=821, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269587, sw_v=0421]
1574=>[HU: f_id=X9G-10227.03.2290010082, hw_v=H14, l_num=1574, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283839, sw_v=0421]
1607=>[HU: f_id=X9G-10228.03.2290010011, hw_v=H14, l_num=1607, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286085, sw_v=0421]
1444=>[HU: f_id=X9G-10227.03.2290010202, hw_v=H14, l_num=1444, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284175, sw_v=0421]
93 =>[HU: f_id=X9G-10216.03.2290010171, hw_v=H14, l_num= 93, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241222, sw_v=0421]
1281=>[HU: f_id=X9G-10229.03.2290010004, hw_v=H14, l_num=1281, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290076, sw_v=0421]
332=>[HU: f_id=X9G-10222.03.2290011700, hw_v=H14, l_num=332, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266949, sw_v=0421]
711=>[HU: f_id=X9G-10223.03.2290010238, hw_v=H14, l_num=711, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268317, sw_v=0421]
378=>[HU: f_id=X9G-10223.03.2290010032, hw_v=H14, l_num=378, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267071, sw_v=0421]
847=>[HU: f_id=X9G-10224.03.2290010061, hw_v=H14, l_num=847, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271522, sw_v=0421]
911=>[HU: f_id=X9G-10223.03.2290010332, hw_v=H14, l_num=911, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269557, sw_v=0421]
1416=>[HU: f_id=X9G-10227.03.2290010208, hw_v=H14, l_num=1416, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284188, sw_v=0421]
957=>[HU: f_id=X9G-10224.03.2290010081, hw_v=H14, l_num=957, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0271561, sw_v=0421]
1253=>[HU: f_id=X9G-10229.03.2290010154, hw_v=H14, l_num=1253, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290495, sw_v=0421]
268=>[HU: f_id=X9G-10223.03.2290010025, hw_v=H14, l_num=268, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267056, sw_v=0421]
1090=>[HU: f_id=X9G-10227.03.2290010413, hw_v=H14, l_num=1090, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284871, sw_v=0421]
1876=>[HU: f_id=X9G-10228.03.2290010035, hw_v=H14, l_num=1876, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286188, sw_v=0421]
255=>[HU: f_id=X9G-10222.03.2290011662, hw_v=H14, l_num=255, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266874, sw_v=0421]
647=>[HU: f_id=X9G-10222.03.2290011450, hw_v=H14, l_num=647, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266447, sw_v=0421]
73 =>[HU: f_id=X9G-10216.03.2290010152, hw_v=H14, l_num= 73, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241164, sw_v=0421]
524=>[HU: f_id=X9G-10222.03.2290011477, hw_v=H14, l_num=524, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266507, sw_v=0421]
1225=>[HU: f_id=X9G-10229.03.2290010187, hw_v=H14, l_num=1225, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290589, sw_v=0421]
132=>[HU: f_id=X9G-10216.03.2290010012, hw_v=H14, l_num=132, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240747, sw_v=0421]
1062=>[HU: f_id=X9G-10227.03.2290010428, hw_v=H14, l_num=1062, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284916, sw_v=0421]
1848=>[HU: f_id=X9G-10227.03.2290010671, hw_v=H14, l_num=1848, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285662, sw_v=0421]
1685=>[HU: f_id=X9G-10227.03.2290010764, hw_v=H14, l_num=1685, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285936, sw_v=0421]
1978=>[HU: f_id=X9G-10227.03.2290010560, hw_v=H14, l_num=1978, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285302, sw_v=0421]
401=>[HU: f_id=X9G-10222.03.2290011397, hw_v=H14, l_num=401, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266328, sw_v=0421]
511=>[HU: f_id=X9G-10222.03.2290011424, hw_v=H14, l_num=511, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266388, sw_v=0421]
839=>[HU: f_id=X9G-10223.03.2290010294, hw_v=H14, l_num=839, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268517, sw_v=0421]
903=>[HU: f_id=X9G-10224.03.2290010021, hw_v=H14, l_num=903, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0270893, sw_v=0421]
1034=>[HU: f_id=X9G-10227.03.2290010380, hw_v=H14, l_num=1034, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284769, sw_v=0421]
447=>[HU: f_id=X9G-10222.03.2290011504, hw_v=H14, l_num=447, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266559, sw_v=0421]
1657=>[HU: f_id=X9G-10227.03.2290010799, hw_v=H14, l_num=1657, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286009, sw_v=0421]
729=>[HU: f_id=X9G-10223.03.2290010108, hw_v=H14, l_num=729, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268035, sw_v=0421]
1494=>[HU: f_id=X9G-10227.03.2290010176, hw_v=H14, l_num=1494, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284121, sw_v=0421]
337=>[HU: f_id=X9G-10222.03.2290011681, hw_v=H14, l_num=337, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266912, sw_v=0421]
53 =>[HU: f_id=X9G-10216.03.2290010136, hw_v=H14, l_num= 53, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241115, sw_v=0421]
324=>[HU: f_id=X9G-10222.03.2290011603, hw_v=H14, l_num=324, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266735, sw_v=0421]
716=>[HU: f_id=X9G-10223.03.2290010239, hw_v=H14, l_num=716, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268318, sw_v=0421]
916=>[HU: f_id=X9G-10223.03.2290010333, hw_v=H14, l_num=916, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0269560, sw_v=0421]
1629=>[HU: f_id=X9G-10227.03.2290010718, hw_v=H14, l_num=1629, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285797, sw_v=0421]
42 =>[HU: f_id=X9G-10216.03.2290010144, hw_v=H14, l_num= 42, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241141, sw_v=0421]
1466=>[HU: f_id=X9G-10227.03.2290010262, hw_v=H14, l_num=1466, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284299, sw_v=0421]
214=>[HU: f_id=X9G-10222.03.2290011684, hw_v=H14, l_num=214, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266917, sw_v=0421]
201=>[HU: f_id=X9G-10222.03.2290011714, hw_v=H14, l_num=201, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266983, sw_v=0421]
606=>[HU: f_id=X9G-10222.03.2290011492, hw_v=H14, l_num=606, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266534, sw_v=0421]
1438=>[HU: f_id=X9G-10227.03.2290010187, hw_v=H14, l_num=1438, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284143, sw_v=0421]
529=>[HU: f_id=X9G-10222.03.2290011482, hw_v=H14, l_num=529, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266514, sw_v=0421]
1275=>[HU: f_id=X9G-10229.03.2290010151, hw_v=H14, l_num=1275, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290486, sw_v=0421]
137=>[HU: f_id=X9G-10216.03.2290010015, hw_v=H14, l_num=137, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0240754, sw_v=0421]
1308=>[HU: f_id=X9G-10229.03.2290010137, hw_v=H14, l_num=1308, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290441, sw_v=0421]
1898=>[HU: f_id=X9G-10227.03.2290010657, hw_v=H14, l_num=1898, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285618, sw_v=0421]
1940=>[HU: f_id=X9G-10227.03.2290010481, hw_v=H14, l_num=1940, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285064, sw_v=0421]
22 =>[HU: f_id=X9G-10216.03.2290010128, hw_v=H14, l_num= 22, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241088, sw_v=0421]
1247=>[HU: f_id=X9G-10229.03.2290010016, hw_v=H14, l_num=1247, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290109, sw_v=0421]
406=>[HU: f_id=X9G-10222.03.2290011388, hw_v=H14, l_num=406, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266309, sw_v=0421]
1084=>[HU: f_id=X9G-10227.03.2290010405, hw_v=H14, l_num=1084, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284848, sw_v=0421]
1117=>[HU: f_id=X9G-10227.03.2290010344, hw_v=H14, l_num=1117, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284655, sw_v=0421]
11 =>[HU: f_id=X9G-10216.03.2290010207, hw_v=H14, l_num= 11, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0241362, sw_v=0421]
1912=>[HU: f_id=X9G-10227.03.2290010487, hw_v=H14, l_num=1912, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285082, sw_v=0421]
1056=>[HU: f_id=X9G-10227.03.2290010370, hw_v=H14, l_num=1056, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284738, sw_v=0421]
1679=>[HU: f_id=X9G-10227.03.2290010780, hw_v=H14, l_num=1679, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285970, sw_v=0421]
219=>[HU: f_id=X9G-10222.03.2290011677, hw_v=H14, l_num=219, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266902, sw_v=0421]
1721=>[HU: f_id=X9G-10227.03.2290010638, hw_v=H14, l_num=1721, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285559, sw_v=0421]
206=>[HU: f_id=X9G-10222.03.2290011705, hw_v=H14, l_num=206, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266961, sw_v=0421]
1488=>[HU: f_id=X9G-10227.03.2290010230, hw_v=H14, l_num=1488, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284234, sw_v=0421]
1358=>[HU: f_id=X9G-10229.03.2290010031, hw_v=H14, l_num=1358, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290163, sw_v=0421]
1530=>[HU: f_id=X9G-10227.03.2290010077, hw_v=H14, l_num=1530, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283818, sw_v=0421]
1400=>[HU: f_id=X9G-10229.03.2290010069, hw_v=H14, l_num=1400, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290246, sw_v=0421]
1990=>[HU: f_id=X9G-10227.03.2290010507, hw_v=H14, l_num=1990, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285141, sw_v=0421]
1297=>[HU: f_id=X9G-10229.03.2290010078, hw_v=H14, l_num=1297, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0290271, sw_v=0421]
1167=>[HU: f_id=X9G-10227.03.2290010307, hw_v=H14, l_num=1167, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284439, sw_v=0421]
993=>[HU: f_id=X9G-10223.03.2290010273, hw_v=H14, l_num=993, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268408, sw_v=0421]
1962=>[HU: f_id=X9G-10227.03.2290010497, hw_v=H14, l_num=1962, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285109, sw_v=0421]
883=>[HU: f_id=X9G-10223.03.2290010274, hw_v=H14, l_num=883, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268410, sw_v=0421]
1139=>[HU: f_id=X9G-10227.03.2290010365, hw_v=H14, l_num=1139, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0284720, sw_v=0421]
491=>[HU: f_id=X9G-10222.03.2290011472, hw_v=H14, l_num=491, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266500, sw_v=0421]
870=>[HU: f_id=X9G-10223.03.2290010270, hw_v=H14, l_num=870, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268400, sw_v=0421]
1934=>[HU: f_id=X9G-10227.03.2290010475, hw_v=H14, l_num=1934, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285048, sw_v=0421]
760=>[HU: f_id=X9G-10223.03.2290010065, hw_v=H14, l_num=760, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267922, sw_v=0421]
1771=>[HU: f_id=X9G-10227.03.2290010577, hw_v=H14, l_num=1771, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285368, sw_v=0421]
1804=>[HU: f_id=X9G-10227.03.2290010758, hw_v=H14, l_num=1804, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285920, sw_v=0421]
1743=>[HU: f_id=X9G-10227.03.2290010591, hw_v=H14, l_num=1743, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0285417, sw_v=0421]
696=>[HU: f_id=X9G-10223.03.2290010199, hw_v=H14, l_num=696, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268215, sw_v=0421]
1580=>[HU: f_id=X9G-10227.03.2290010078, hw_v=H14, l_num=1580, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0283821, sw_v=0421]
1613=>[HU: f_id=X9G-10228.03.2290010022, hw_v=H14, l_num=1613, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0286157, sw_v=0421]
291=>[HU: f_id=X9G-10222.03.2290011621, hw_v=H14, l_num=291, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0266825, sw_v=0421]
683=>[HU: f_id=X9G-10223.03.2290010055, hw_v=H14, l_num=683, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0267891, sw_v=0421]
573=>[HU: f_id=X9G-10223.03.2290010228, hw_v=H14, l_num=573, p_187=3GB035866A, p_191=3GB035866A, s_num=VWX9GA0268266, sw_v=0421]
